contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
SPY250115C00567000,2025-01-14 16:00:28+00:00,567.0,14.8,14.66,14.79,1.7799997,13.671272,20.0,21,0.28321029296874994,True,REGULAR,USD,Call,2025-01-15
SPY250115C00568000,2025-01-14 15:10:35+00:00,568.0,15.4,13.93,14.07,1.2399998,8.757061,47.0,5,0.2985909985351562,True,REGULAR,USD,Call,2025-01-15
SPY250115C00569000,2025-01-14 15:07:56+00:00,569.0,15.1,12.63,12.76,2.8700008,23.466892,2.0,13,0.25086198364257806,True,REGULAR,USD,Call,2025-01-15
SPY250115C00570000,2025-01-14 16:02:19+00:00,570.0,11.94,11.62,11.72,0.0899992,0.7594869,49.0,145,0.23169713623046873,True,REGULAR,USD,Call,2025-01-15
SPY250115C00571000,2025-01-14 15:56:54+00:00,571.0,11.67,11.09,11.18,0.96000004,8.963586,17.0,61,0.2612378564453125,True,REGULAR,USD,Call,2025-01-15
SPY250115C00572000,2025-01-14 16:00:08+00:00,572.0,10.44,10.07,10.15,-0.32000065,-2.9739838,28.0,42,0.2420730090332031,True,REGULAR,USD,Call,2025-01-15
SPY250115C00573000,2025-01-14 16:01:57+00:00,573.0,9.28,9.41,9.51,0.6199999,6.695463,76.0,86,0.2541578491210938,True,REGULAR,USD,Call,2025-01-15
SPY250115C00574000,2025-01-14 16:02:42+00:00,574.0,8.3,8.42,8.5,-0.22999954,-2.4338577,57.0,174,0.2352371398925781,True,REGULAR,USD,Call,2025-01-15
SPY250115C00575000,2025-01-14 15:59:59+00:00,575.0,8.0,7.71,7.77,-0.42000008,-4.9881244,182.0,540,0.23596955444335935,True,REGULAR,USD,Call,2025-01-15
SPY250115C00576000,2025-01-14 15:59:29+00:00,576.0,7.36,6.99,7.05,-0.15999985,-2.1276577,218.0,1358,0.23511507080078126,True,REGULAR,USD,Call,2025-01-15
SPY250115C00577000,2025-01-14 16:01:17+00:00,577.0,6.31,6.33,6.37,-0.6500001,-9.339082,503.0,2032,0.23450472534179687,True,REGULAR,USD,Call,2025-01-15
SPY250115C00578000,2025-01-14 16:02:19+00:00,578.0,5.56,5.59,5.63,-0.63999987,-10.22364,512.0,2115,0.22815713256835937,True,REGULAR,USD,Call,2025-01-15
SPY250115C00579000,2025-01-14 16:01:28+00:00,579.0,5.01,4.91,4.94,-0.52999973,-9.566782,1782.0,1264,0.22278609252929685,True,REGULAR,USD,Call,2025-01-15
SPY250115C00580000,2025-01-14 16:02:19+00:00,580.0,4.31,4.2,4.22,-0.6500001,-13.10484,1720.0,2725,0.2135088415527344,True,REGULAR,USD,Call,2025-01-15
SPY250115C00581000,2025-01-14 16:02:54+00:00,581.0,3.56,3.56,3.57,-0.84000015,-19.090912,2944.0,3489,0.20606262695312497,True,REGULAR,USD,Call,2025-01-15
SPY250115C00582000,2025-01-14 16:02:44+00:00,582.0,3.08,3.15,3.16,-0.75,-19.582245,5228.0,1752,0.20996883789062498,False,REGULAR,USD,Call,2025-01-15
SPY250115C00583000,2025-01-14 16:02:49+00:00,583.0,2.59,2.75,2.76,-0.74,-22.222223,18477.0,1510,0.21204401245117185,False,REGULAR,USD,Call,2025-01-15
SPY250115C00584000,2025-01-14 16:02:36+00:00,584.0,2.24,2.29,2.3,-0.56999993,-20.503595,15631.0,1594,0.20789366333007808,False,REGULAR,USD,Call,2025-01-15
SPY250115C00585000,2025-01-14 16:02:54+00:00,585.0,1.72,1.83,1.84,-0.69000006,-28.27869,21365.0,2978,0.20069158691406247,False,REGULAR,USD,Call,2025-01-15
SPY250115C00586000,2025-01-14 16:02:36+00:00,586.0,1.48,1.5,1.51,-0.53,-26.368158,12368.0,2574,0.19873848144531248,False,REGULAR,USD,Call,2025-01-15
SPY250115C00587000,2025-01-14 16:02:48+00:00,587.0,1.13,1.13,1.14,-0.51,-31.288343,9722.0,1487,0.19068192138671874,False,REGULAR,USD,Call,2025-01-15
SPY250115C00588000,2025-01-14 16:02:47+00:00,588.0,0.87,0.91,0.92,-0.47000003,-34.814816,9106.0,1906,0.19043778320312502,False,REGULAR,USD,Call,2025-01-15
SPY250115C00589000,2025-01-14 16:02:49+00:00,589.0,0.66,0.7,0.71,-0.41000003,-38.31776,8731.0,1361,0.18775226318359373,False,REGULAR,USD,Call,2025-01-15
SPY250115C00590000,2025-01-14 16:02:48+00:00,590.0,0.49,0.5,0.51,-0.34999996,-41.666664,19504.0,5389,0.1821370849609375,False,REGULAR,USD,Call,2025-01-15
SPY250115C00591000,2025-01-14 16:02:48+00:00,591.0,0.36,0.37,0.38,-0.28999996,-45.312496,8174.0,2324,0.18042811767578126,False,REGULAR,USD,Call,2025-01-15
SPY250115C00592000,2025-01-14 16:02:54+00:00,592.0,0.25,0.26,0.27,-0.24000001,-48.97959,9568.0,3445,0.1772543212890625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00593000,2025-01-14 16:02:30+00:00,593.0,0.19,0.19,0.2,-0.17000002,-47.222225,8001.0,5724,0.176766044921875,False,REGULAR,USD,Call,2025-01-15
SPY250115C00594000,2025-01-14 16:01:41+00:00,594.0,0.13,0.13,0.14,-0.13,-50.0,5559.0,2659,0.1753012158203125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00595000,2025-01-14 16:02:36+00:00,595.0,0.1,0.09,0.1,-0.089999996,-49.999996,4796.0,3315,0.174812939453125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00596000,2025-01-14 16:00:50+00:00,596.0,0.07,0.06,0.07,-0.059999995,-46.153843,2074.0,1563,0.17383638671875,False,REGULAR,USD,Call,2025-01-15
SPY250115C00597000,2025-01-14 16:01:57+00:00,597.0,0.05,0.05,0.06,-0.040000003,-44.444447,877.0,2722,0.179695703125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00598000,2025-01-14 15:56:23+00:00,598.0,0.04,0.04,0.05,-0.02,-33.333336,1520.0,1776,0.18360191406249998,False,REGULAR,USD,Call,2025-01-15
SPY250115C00599000,2025-01-14 16:01:36+00:00,599.0,0.03,0.03,0.04,-0.020000001,-33.333336,1186.0,1660,0.186531572265625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00600000,2025-01-14 16:01:00+00:00,600.0,0.03,0.02,0.03,0.0,0.0,1916.0,5417,0.187508125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00601000,2025-01-14 16:00:36+00:00,601.0,0.02,0.02,0.03,-0.01,-33.333336,282.0,1008,0.19727365234375,False,REGULAR,USD,Call,2025-01-15
SPY250115C00602000,2025-01-14 15:48:50+00:00,602.0,0.02,0.02,0.03,0.0,0.0,84.0,1253,0.20508607421874997,False,REGULAR,USD,Call,2025-01-15
SPY250115C00603000,2025-01-14 15:21:10+00:00,603.0,0.02,0.01,0.02,0.0,0.0,73.0,762,0.20313296874999998,False,REGULAR,USD,Call,2025-01-15
SPY250115C00604000,2025-01-14 15:31:11+00:00,604.0,0.01,0.01,0.02,-0.01,-33.333336,54.0,696,0.21094539062499998,False,REGULAR,USD,Call,2025-01-15
SPY250115C00605000,2025-01-14 15:31:11+00:00,605.0,0.01,0.01,0.02,0.0,0.0,9.0,3971,0.21875781249999998,False,REGULAR,USD,Call,2025-01-15
SPY250115C00606000,2025-01-14 15:07:38+00:00,606.0,0.02,0.01,0.02,0.01,100.0,119.0,2509,0.22657023437499998,False,REGULAR,USD,Call,2025-01-15
SPY250115C00607000,2025-01-14 15:00:03+00:00,607.0,0.02,0.01,0.02,0.0,0.0,184.0,562,0.23438265625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00608000,2025-01-14 16:00:58+00:00,608.0,0.01,0.01,0.02,-0.01,-50.0,641.0,859,0.242195078125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00609000,2025-01-14 15:27:52+00:00,609.0,0.01,0.0,0.01,0.0,0.0,603.0,1820,0.23438265625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00610000,2025-01-14 15:19:58+00:00,610.0,0.01,0.0,0.01,0.0,0.0,431.0,2982,0.242195078125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00611000,2025-01-14 14:58:02+00:00,611.0,0.01,0.0,0.01,0.0,0.0,1.0,1292,0.2461012890625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00612000,2025-01-14 14:56:13+00:00,612.0,0.01,0.0,0.01,0.0,0.0,1.0,285,0.25391371093750004,False,REGULAR,USD,Call,2025-01-15
SPY250115C00613000,2025-01-14 15:15:18+00:00,613.0,0.01,0.0,0.01,0.0,0.0,1.0,239,0.2617261328125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00614000,2025-01-13 17:54:34+00:00,614.0,0.01,0.0,0.01,0.0,0.0,20.0,104,0.2695385546875,False,REGULAR,USD,Call,2025-01-15
SPY250115C00615000,2025-01-13 17:40:25+00:00,615.0,0.01,0.0,0.01,0.0,0.0,2.0,383,0.273444765625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00616000,2025-01-13 15:04:28+00:00,616.0,0.01,0.0,0.01,0.0,0.0,19.0,79,0.28125718749999995,False,REGULAR,USD,Call,2025-01-15
SPY250115C00617000,2025-01-13 15:51:28+00:00,617.0,0.01,0.0,0.01,0.0,0.0,151.0,152,0.2890696093749999,False,REGULAR,USD,Call,2025-01-15
SPY250115C00618000,2025-01-13 15:03:38+00:00,618.0,0.01,0.0,0.01,0.0,0.0,130.0,136,0.29688203124999996,False,REGULAR,USD,Call,2025-01-15
SPY250115C00619000,2025-01-13 19:55:41+00:00,619.0,0.01,0.0,0.01,0.0,0.0,11.0,33,0.304694453125,False,REGULAR,USD,Call,2025-01-15
SPY250115C00620000,2025-01-13 20:43:48+00:00,620.0,0.01,0.0,0.01,0.0,0.0,7.0,350,0.31250687499999996,False,REGULAR,USD,Call,2025-01-15
SPY250115C00624000,2025-01-10 15:03:19+00:00,624.0,0.01,0.0,0.01,0.0,0.0,44.0,44,0.335944140625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00625000,2025-01-13 15:17:59+00:00,625.0,0.01,0.0,0.01,0.0,0.0,5.0,124,0.3437565625,False,REGULAR,USD,Call,2025-01-15
SPY250115C00630000,2025-01-10 19:57:57+00:00,630.0,0.01,0.0,0.01,0.0,0.0,110.0,146,0.38281867187499996,False,REGULAR,USD,Call,2025-01-15
SPY250115C00635000,2025-01-14 15:35:26+00:00,635.0,0.01,0.0,0.01,0.0,0.0,1.0,793,0.414068359375,False,REGULAR,USD,Call,2025-01-15
SPY250115C00640000,2025-01-13 15:59:05+00:00,640.0,0.01,0.0,0.01,0.0,0.0,139.0,610,0.445318046875,False,REGULAR,USD,Call,2025-01-15
SPY250115C00645000,2025-01-07 14:59:00+00:00,645.0,0.02,0.0,0.01,0.0,0.0,75.0,450,0.476567734375,False,REGULAR,USD,Call,2025-01-15
SPY250115C00650000,2025-01-10 18:05:34+00:00,650.0,0.01,0.0,0.01,0.0,0.0,1000.0,1131,0.507817421875,False,REGULAR,USD,Call,2025-01-15
SPY250115C00655000,2025-01-03 20:06:28+00:00,655.0,0.01,0.0,0.01,0.0,0.0,1.0,1,0.51562984375,False,REGULAR,USD,Call,2025-01-15
SPY250115C00660000,2025-01-06 17:54:33+00:00,660.0,0.01,0.0,0.01,0.0,0.0,928.0,1090,0.5468795312500001,False,REGULAR,USD,Call,2025-01-15
SPY250115C00665000,2025-01-07 15:34:55+00:00,665.0,0.01,0.0,0.01,0.0,0.0,140.0,1050,0.5625043750000001,False,REGULAR,USD,Call,2025-01-15
SPY250115C00670000,2025-01-07 18:38:57+00:00,670.0,0.01,0.0,0.01,0.0,0.0,,976,0.5937540625000001,False,REGULAR,USD,Call,2025-01-15
SPY250115C00675000,2025-01-07 16:50:23+00:00,675.0,0.01,0.0,0.01,0.0,0.0,,1,0.6250037500000001,False,REGULAR,USD,Call,2025-01-15
SPY250115C00680000,2025-01-07 16:51:38+00:00,680.0,0.01,0.0,0.01,0.0,0.0,,1,0.6562534375000001,False,REGULAR,USD,Call,2025-01-15
SPY250115C00685000,2025-01-07 16:53:44+00:00,685.0,0.01,0.0,0.01,0.0,0.0,,1,0.6875031250000001,False,REGULAR,USD,Call,2025-01-15
SPY250115P00410000,2025-01-07 16:50:17+00:00,410.0,0.01,0.0,0.01,0.0,0.0,,1,1.40625296875,False,REGULAR,USD,Put,2025-01-15
SPY250115P00420000,2025-01-08 14:49:51+00:00,420.0,0.01,0.0,0.01,0.0,0.0,,100,1.3125034374999998,False,REGULAR,USD,Put,2025-01-15
SPY250115P00435000,2025-01-08 15:58:05+00:00,435.0,0.02,0.0,0.01,0.0,0.0,,20,1.1875040625,False,REGULAR,USD,Put,2025-01-15
SPY250115P00440000,2025-01-10 18:17:22+00:00,440.0,0.01,0.0,0.01,0.0,0.0,150.0,100,1.125004375,False,REGULAR,USD,Put,2025-01-15
SPY250115P00445000,2025-01-07 17:53:13+00:00,445.0,0.03,0.0,0.01,0.0,0.0,,20,1.09375453125,False,REGULAR,USD,Put,2025-01-15
SPY250115P00450000,2025-01-13 15:19:59+00:00,450.0,0.01,0.0,0.01,0.0,0.0,2051.0,2113,1.0312548437500002,False,REGULAR,USD,Put,2025-01-15
SPY250115P00455000,2025-01-10 16:51:47+00:00,455.0,0.02,0.0,0.01,0.0,0.0,1.0,2,1.000005,False,REGULAR,USD,Put,2025-01-15
SPY250115P00460000,2025-01-13 15:41:48+00:00,460.0,0.01,0.0,0.01,0.0,0.0,149.0,159,0.9687503125,False,REGULAR,USD,Put,2025-01-15
SPY250115P00465000,2025-01-13 15:14:17+00:00,465.0,0.01,0.0,0.01,0.0,0.0,281.0,1293,0.9062509375,False,REGULAR,USD,Put,2025-01-15
SPY250115P00470000,2025-01-13 15:41:48+00:00,470.0,0.02,0.0,0.01,0.0,0.0,166.0,170,0.87500125,False,REGULAR,USD,Put,2025-01-15
SPY250115P00475000,2025-01-13 15:34:33+00:00,475.0,0.02,0.0,0.01,0.0,0.0,282.0,1059,0.8437515624999999,False,REGULAR,USD,Put,2025-01-15
SPY250115P00480000,2025-01-13 20:53:27+00:00,480.0,0.01,0.0,0.01,0.0,0.0,203.0,115,0.79687703125,False,REGULAR,USD,Put,2025-01-15
SPY250115P00485000,2025-01-13 21:09:25+00:00,485.0,0.01,0.0,0.01,0.0,0.0,50.0,696,0.7500025,False,REGULAR,USD,Put,2025-01-15
SPY250115P00490000,2025-01-13 19:32:06+00:00,490.0,0.01,0.0,0.01,0.0,0.0,341.0,116,0.7187528125,False,REGULAR,USD,Put,2025-01-15
SPY250115P00495000,2025-01-13 19:52:50+00:00,495.0,0.01,0.0,0.01,0.0,0.0,125.0,145,0.6718782812500002,False,REGULAR,USD,Put,2025-01-15
SPY250115P00499000,2025-01-13 18:12:17+00:00,499.0,0.01,0.0,0.01,0.0,0.0,405.0,404,0.64062859375,False,REGULAR,USD,Put,2025-01-15
SPY250115P00500000,2025-01-14 14:41:34+00:00,500.0,0.01,0.0,0.01,0.0,0.0,10.0,590,0.64062859375,False,REGULAR,USD,Put,2025-01-15
SPY250115P00505000,2025-01-13 20:54:11+00:00,505.0,0.02,0.0,0.01,0.0,0.0,2529.0,1236,0.5937540625000001,False,REGULAR,USD,Put,2025-01-15
SPY250115P00510000,2025-01-13 20:59:17+00:00,510.0,0.01,0.0,0.01,0.0,0.0,496.0,161,0.5625043750000001,False,REGULAR,USD,Put,2025-01-15
SPY250115P00515000,2025-01-14 14:37:51+00:00,515.0,0.01,0.0,0.01,-0.01,-50.0,101.0,1245,0.51562984375,False,REGULAR,USD,Put,2025-01-15
SPY250115P00520000,2025-01-14 14:31:20+00:00,520.0,0.01,0.0,0.01,-0.01,-50.0,1.0,1578,0.507817421875,False,REGULAR,USD,Put,2025-01-15
SPY250115P00525000,2025-01-14 15:59:37+00:00,525.0,0.01,0.0,0.01,-0.02,-66.66667,20.0,253,0.4687553125,False,REGULAR,USD,Put,2025-01-15
SPY250115P00530000,2025-01-14 15:56:34+00:00,530.0,0.01,0.01,0.02,-0.02,-66.66667,201.0,130,0.46094289062500005,False,REGULAR,USD,Put,2025-01-15
SPY250115P00535000,2025-01-14 14:51:49+00:00,535.0,0.01,0.01,0.02,-0.01,-50.0,5.0,197,0.41797457031249996,False,REGULAR,USD,Put,2025-01-15
SPY250115P00540000,2025-01-14 15:05:08+00:00,540.0,0.01,0.01,0.02,-0.02,-66.66667,88.0,471,0.37500625,False,REGULAR,USD,Put,2025-01-15
SPY250115P00545000,2025-01-14 15:00:32+00:00,545.0,0.02,0.01,0.02,-0.01,-33.333336,302.0,2081,0.3320379296875,False,REGULAR,USD,Put,2025-01-15
SPY250115P00550000,2025-01-14 16:01:30+00:00,550.0,0.03,0.02,0.03,-0.01,-33.333336,3413.0,5815,0.30274134765625,False,REGULAR,USD,Put,2025-01-15
SPY250115P00555000,2025-01-14 15:51:07+00:00,555.0,0.03,0.02,0.03,-0.03,-50.0,773.0,2166,0.257819921875,False,REGULAR,USD,Put,2025-01-15
SPY250115P00560000,2025-01-14 16:02:52+00:00,560.0,0.05,0.04,0.05,-0.06,-60.000004,686.0,5917,0.22852333984375,False,REGULAR,USD,Put,2025-01-15
SPY250115P00561000,2025-01-14 16:02:47+00:00,561.0,0.06,0.05,0.06,-0.06999999,-53.84615,297.0,743,0.22461712890624996,False,REGULAR,USD,Put,2025-01-15
SPY250115P00562000,2025-01-14 15:27:36+00:00,562.0,0.06,0.07,0.08,-0.09,-59.999996,212.0,1626,0.22461712890624996,False,REGULAR,USD,Put,2025-01-15
SPY250115P00563000,2025-01-14 15:51:07+00:00,563.0,0.07,0.09,0.1,-0.1,-58.82353,158.0,434,0.22266402343749997,False,REGULAR,USD,Put,2025-01-15
SPY250115P00564000,2025-01-14 16:00:21+00:00,564.0,0.11,0.1,0.11,-0.099999994,-50.0,270.0,1447,0.215828154296875,False,REGULAR,USD,Put,2025-01-15
SPY250115P00565000,2025-01-14 16:02:52+00:00,565.0,0.16,0.15,0.16,-0.09,-36.0,8984.0,4181,0.21973436523437498,False,REGULAR,USD,Put,2025-01-15
SPY250115P00566000,2025-01-14 16:01:17+00:00,566.0,0.18,0.17,0.18,-0.13,-43.333332,628.0,903,0.2133867724609375,False,REGULAR,USD,Put,2025-01-15
SPY250115P00567000,2025-01-14 16:02:34+00:00,567.0,0.23,0.23,0.24,-0.14,-37.837837,6730.0,4474,0.21436332519531248,False,REGULAR,USD,Put,2025-01-15
SPY250115P00568000,2025-01-14 16:02:50+00:00,568.0,0.32,0.28,0.29,-0.120000005,-27.272728,3339.0,2390,0.21094539062499998,False,REGULAR,USD,Put,2025-01-15
SPY250115P00569000,2025-01-14 16:02:13+00:00,569.0,0.35,0.36,0.37,-0.20000002,-33.898308,8543.0,1274,0.21070125244140625,False,REGULAR,USD,Put,2025-01-15
SPY250115P00570000,2025-01-14 16:02:54+00:00,570.0,0.5,0.46,0.47,-0.16000003,-23.8806,16162.0,5826,0.21070125244140625,False,REGULAR,USD,Put,2025-01-15
SPY250115P00571000,2025-01-14 16:02:45+00:00,571.0,0.6,0.61,0.62,-0.19,-24.050632,4901.0,3278,0.213875048828125,False,REGULAR,USD,Put,2025-01-15
SPY250115P00572000,2025-01-14 16:02:47+00:00,572.0,0.75,0.71,0.72,-0.18,-19.565218,3597.0,1314,0.20899228515624996,False,REGULAR,USD,Put,2025-01-15
SPY250115P00573000,2025-01-14 16:02:33+00:00,573.0,0.9,0.85,0.87,-0.22000003,-20.000004,3731.0,1966,0.20728331787109372,False,REGULAR,USD,Put,2025-01-15
SPY250115P00574000,2025-01-14 16:02:49+00:00,574.0,1.11,1.03,1.05,-0.22000003,-16.541355,4972.0,1860,0.20569641967773436,False,REGULAR,USD,Put,2025-01-15
SPY250115P00575000,2025-01-14 16:02:50+00:00,575.0,1.35,1.28,1.3,-0.16999996,-11.184208,8416.0,5702,0.20728331787109372,False,REGULAR,USD,Put,2025-01-15
SPY250115P00576000,2025-01-14 16:02:37+00:00,576.0,1.54,1.54,1.55,-0.24000001,-13.407822,6883.0,3479,0.20606262695312497,False,REGULAR,USD,Put,2025-01-15
SPY250115P00577000,2025-01-14 16:02:43+00:00,577.0,1.86,1.8,1.81,-0.17999995,-8.866992,8798.0,2651,0.2030108996582031,False,REGULAR,USD,Put,2025-01-15
SPY250115P00578000,2025-01-14 16:02:30+00:00,578.0,2.13,2.07,2.09,-0.26999998,-11.392405,10420.0,6872,0.1991046887207031,False,REGULAR,USD,Put,2025-01-15
SPY250115P00579000,2025-01-14 16:02:43+00:00,579.0,2.56,2.46,2.47,-0.1400001,-5.185189,8754.0,1496,0.19886055053710935,False,REGULAR,USD,Put,2025-01-15
SPY250115P00580000,2025-01-14 16:02:47+00:00,580.0,3.0,2.82,2.84,-0.099999905,-3.236243,15919.0,2946,0.195320546875,False,REGULAR,USD,Put,2025-01-15
SPY250115P00581000,2025-01-14 16:02:34+00:00,581.0,3.37,3.31,3.33,-0.18000007,-5.1136384,8749.0,1739,0.1961139959716797,False,REGULAR,USD,Put,2025-01-15
SPY250115P00582000,2025-01-14 16:02:55+00:00,582.0,4.05,3.83,3.84,0.11000013,2.8277671,14859.0,1389,0.195320546875,True,REGULAR,USD,Put,2025-01-15
SPY250115P00583000,2025-01-14 16:02:54+00:00,583.0,4.49,4.22,4.25,0.059999943,1.3698617,13182.0,2059,0.18579915771484373,True,REGULAR,USD,Put,2025-01-15
SPY250115P00584000,2025-01-14 16:02:19+00:00,584.0,4.81,4.81,4.85,-0.20000029,-3.9920216,10621.0,1544,0.1844563977050781,True,REGULAR,USD,Put,2025-01-15
SPY250115P00585000,2025-01-14 16:01:52+00:00,585.0,5.5,5.35,5.39,-0.05000019,-0.9009043,6433.0,1473,0.17591156127929689,True,REGULAR,USD,Put,2025-01-15
SPY250115P00586000,2025-01-14 15:59:04+00:00,586.0,5.55,6.24,6.3,-0.5899997,-9.609116,1084.0,1010,0.18909502319335939,True,REGULAR,USD,Put,2025-01-15
SPY250115P00587000,2025-01-14 16:00:32+00:00,587.0,6.65,6.69,6.75,-0.21999979,-3.202326,722.0,1406,0.16577982666015628,True,REGULAR,USD,Put,2025-01-15
SPY250115P00588000,2025-01-14 16:02:54+00:00,588.0,7.77,7.57,7.64,0.2800002,4.011464,497.0,1685,0.17237155761718753,True,REGULAR,USD,Put,2025-01-15
SPY250115P00589000,2025-01-14 16:02:11+00:00,589.0,8.24,8.19,8.27,-0.15000057,-1.8181885,205.0,1291,0.1489342919921875,True,REGULAR,USD,Put,2025-01-15
SPY250115P00590000,2025-01-14 16:01:30+00:00,590.0,8.95,9.16,9.24,-0.19000053,-2.0787804,236.0,2705,0.15821154296875,True,REGULAR,USD,Put,2025-01-15
SPY250115P00591000,2025-01-14 16:00:43+00:00,591.0,9.7,10.17,10.28,-0.31000042,-3.0969071,27.0,960,0.17652190673828128,True,REGULAR,USD,Put,2025-01-15
SPY250115P00592000,2025-01-14 15:24:00+00:00,592.0,8.68,10.76,10.88,-2.0199995,-18.8785,29.0,766,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00593000,2025-01-14 15:51:36+00:00,593.0,10.95,11.57,11.7,-0.5799999,-5.030355,177.0,1991,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00594000,2025-01-14 16:00:44+00:00,594.0,12.41,12.57,12.71,-1.3699999,-9.941944,6.0,977,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00595000,2025-01-14 15:50:02+00:00,595.0,12.5,13.46,13.59,-1.9700003,-13.614376,17.0,597,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00596000,2025-01-14 15:50:37+00:00,596.0,13.8,14.19,14.64,-4.499999,-24.59016,3.0,333,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00597000,2025-01-14 14:34:24+00:00,597.0,12.8,15.21,15.67,-6.3200006,-33.054394,1.0,75,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00598000,2025-01-14 15:09:23+00:00,598.0,13.91,16.2,16.76,-3.0599995,-18.031818,1.0,10,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00599000,2025-01-14 15:48:49+00:00,599.0,16.02,17.22,17.77,-5.9399986,-27.049175,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00600000,2025-01-14 14:36:28+00:00,600.0,16.6,18.32,19.11,-2.6800003,-13.900416,6.0,0,0.249030947265625,True,REGULAR,USD,Put,2025-01-15
SPY250115P00601000,2025-01-13 15:08:00+00:00,601.0,17.0,19.33,20.13,-5.4699993,-24.343567,7.0,0,0.264655791015625,True,REGULAR,USD,Put,2025-01-15
SPY250115P00602000,2025-01-08 15:59:39+00:00,602.0,13.86,20.29,21.33,0.0,0.0,,0,0.3171455004882812,True,REGULAR,USD,Put,2025-01-15
SPY250115P00603000,2025-01-14 15:15:08+00:00,603.0,19.08,20.86,21.6,-4.460001,-18.946478,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-01-15
SPY250115P00604000,2025-01-08 14:31:00+00:00,604.0,16.3,22.22,23.58,0.0,0.0,,0,0.38086556640624997,True,REGULAR,USD,Put,2025-01-15
SPY250115P00605000,2025-01-13 20:57:41+00:00,605.0,23.52,23.32,24.24,0.0,0.0,50.0,9,0.33301448242187504,True,REGULAR,USD,Put,2025-01-15
SPY250115P00606000,2025-01-14 15:49:24+00:00,606.0,23.3,24.08,24.94,-2.460001,-9.549693,4.0,7,0.21094539062499998,True,REGULAR,USD,Put,2025-01-15
SPY250115P00610000,2025-01-07 15:17:09+00:00,610.0,17.29,28.43,29.12,0.0,0.0,8.0,0,0.352545537109375,True,REGULAR,USD,Put,2025-01-15
SPY250115P00615000,2025-01-07 17:26:30+00:00,615.0,24.5,33.3,34.14,0.0,0.0,1.0,0,0.40820904296875,True,REGULAR,USD,Put,2025-01-15
SPY250115P00617000,2025-01-07 15:00:00+00:00,617.0,21.26,35.17,36.21,0.0,0.0,,0,0.44922425781249997,True,REGULAR,USD,Put,2025-01-15
SPY250115P00680000,2025-01-07 20:20:03+00:00,680.0,91.25,96.81,100.13,0.0,0.0,,0,1.2797887573242184,True,REGULAR,USD,Put,2025-01-15
SPY250116C00475000,2025-01-08 14:38:11+00:00,475.0,113.46,104.98,106.77,0.0,0.0,,0,1.1962930810546877,True,REGULAR,USD,Call,2025-01-16
SPY250116C00490000,2025-01-07 16:47:41+00:00,490.0,102.95,91.14,91.92,0.0,0.0,,1,0.96679720703125,True,REGULAR,USD,Call,2025-01-16
SPY250116C00545000,2025-01-07 15:43:25+00:00,545.0,46.87,35.95,36.72,0.0,0.0,,4,0.46289599609375004,True,REGULAR,USD,Call,2025-01-16
SPY250116C00550000,2025-01-08 15:38:37+00:00,550.0,38.51,31.08,31.82,0.0,0.0,,4,0.4243221630859375,True,REGULAR,USD,Call,2025-01-16
SPY250116C00552000,2025-01-08 19:13:28+00:00,552.0,37.25,29.21,30.17,0.0,0.0,,1,0.4445856323242187,True,REGULAR,USD,Call,2025-01-16
SPY250116C00555000,2025-01-10 16:17:34+00:00,555.0,25.8,26.25,26.91,0.0,0.0,160.0,160,0.3811097045898437,True,REGULAR,USD,Call,2025-01-16
SPY250116C00560000,2025-01-08 19:13:23+00:00,560.0,29.47,21.45,21.61,0.0,0.0,,10,0.2893137475585937,True,REGULAR,USD,Call,2025-01-16
SPY250116C00562000,2025-01-13 18:35:47+00:00,562.0,18.53,19.84,19.97,0.0,0.0,18.0,18,0.30762411132812495,True,REGULAR,USD,Call,2025-01-16
